Record ID,Data Source,Allocated NN,Postcode,Latitude,Longitude
1902,General 2,Leith,EH7 4LL,55.96916588,-3.187973255
1903,General 2,Craiglockhart,EH14 1HW,55.92114616,-3.241855322
1905,General 2,Craiglockhart,EH14 1HW,55.92114616,-3.241855322
1906,General 2,Portobello,EH15 1LZ,55.94979571,-3.119577086
1909,General 2,Portobello,EH15 1BS,55.95498088,-3.116539601
1910,General 2,Sciennes,EH9 1NN,55.93783677,-3.182035158
1911,General 2,Trinity,EH5 3PL,55.97392002,-3.210055794
1912,General 2,Stockbridge,EH3 5AY,55.95858736,-3.206742131
1913,General 2,Abbeyhill,EH7 5AS,55.95825387,-3.170516269
1914,General 2,Dalry,EH11 2AS,55.94341964,-3.218631101
1915,General 2,Leith,EH6 8PF,55.9652067,-3.175436172
1916,General 2,Bonnington,EH6 5FH,55.96992042,-3.184263192
1917,General 2,Leith,EH6 6RD,55.97512975,-3.170385006
1918,General 2,Abbeyhill,EH7 5SA,55.95800353,-3.16849053
1919,General 2,Leith,EH7 4RG,55.96525476,-3.18168556
1920,General 2,Pilrig,EH7 4RG,55.96525476,-3.18168556
1921,General 2,Leith,EH6 7EQ,55.97135649,-3.169373776
1922,General 2,Newhaven,EH6 4TE,55.98049128,-3.195949197
1923,General 2,Leith,EH6 6DR,55.97391691,-3.170364399
1924,General 2,Bruntsfield,EH3 9PP,55.93991821,-3.211044483
1925,General 2,Lochend,EH7 6BT,55.96261759,-3.161356871
1926,General 2,Leith,EH6 5DW,55.96762667,-3.179835311
1927,General 2,Kirkliston,EH29 9AS,55.95536916,-3.405263104
1928,General 2,Leith,EH6 6ER,55.97481637,-3.174990531
1929,General 2,Hillside,EH7 5HB,55.95888006,-3.178351806
1931,General 2,Leith,EH6 5EP,55.96675473,-3.177053167
1932,General 2,Leith,EH6 8RJ,55.96286071,-3.172689813
1933,General 2,Meadowbank,EH7 5UH,55.95861168,-3.161188832
1934,General 2,Baberton,EH14 3BU,55.91153382,-3.28714332
1935,General 2,Blackhall,EH4 3NG,55.95736188,-3.250350815
1936,General 2,Leith Links,EH6 8BJ,55.96789133,-3.158566944
1938,General 2,Leith,EH6 5BX,55.96559201,-3.176489186
1941,General 2,Marchmont,EH9 1JA,55.93929235,-3.196007882
1942,General 2,Leith,EH7 5SE,55.95899518,-3.170042099
1943,General 2,Leith,EH6 8AW,55.96893354,-3.162395267
1944,General 2,Hillside,EH7 5PN,55.95986394,-3.172230757
1945,General 2,The Shore,EH6 7DL,55.97767286,-3.166567639
1946,General 2,Leith,EH7 4QR,55.9644734,-3.183520064
1947,General 2,Broughton,EH7 4EQ,55.96450543,-3.192316046
1948,General 2,Leith,EH6 8DB,55.96642278,-3.162800599
1949,General 2,Leith,EH6 7PJ,55.96992298,-3.153676809
1950,General 2,Sciennes,EH9 1LE,55.93832799,-3.190743134
1951,General 2,Pilrig,EH6 5AW,55.96581343,-3.178706744
1952,General 2,Newhaven,EH6 4TN,55.98294503,-3.193091883
1953,General 2,Newington,EH9 1SN,55.93613849,-3.178285508
1954,General 2,Fairmilehead,EH10 6SR,55.90314876,-3.219303148
1956,General 2,Pilrig,EH6 5AN,55.96515094,-3.179391493
1957,General 2,Leith,EH6 7LZ,55.96903607,-3.158184593
1958,General 2,Duddingston,EH15 3PX,55.94162294,-3.147471659
1960,General 2,Stockbridge,EH3 5JW,55.96200251,-3.203916944
1961,General 2,Trinity,EH5 3LT,55.97787432,-3.210900437
1962,General 2,Leith,EH6 8LX,55.96917854,-3.172576541
1963,General 2,Canonmills,EH7 4JJ,55.96524914,-3.190672803
1964,General 2,Hillside,EH7 5EB,55.95834405,-3.177086154
1965,General 2,The Inch,EH16 5RU,55.92232661,-3.158519191
1966,General 2,Leith,EH6 7AD,55.97168017,-3.169351496
1967,General 2,Leith,EH6 8EE,55.96813029,-3.160865158
1968,General 2,Pilrig,EH6 5AX,55.96602029,-3.183375045
1970,General 2,Liberton,EH16 6PH,55.90133826,-3.162147754
1971,General 2,Stockbridge,EH4 1PQ,55.9556742,-3.216982085
1972,General 2,Liberton,EH16 6PH,55.90133826,-3.162147754
1973,General 2,Newhaven,EH6 6NG,55.984885,-3.193183691
1974,General 2,Hillside,EH7 5HZ,55.9595971,-3.179478839
1975,General 2,Leith,EH7 5DY,55.95824094,-3.18035058
1976,General 2,Trinity,EH5 3EP,55.97603278,-3.200747235
1978,General 2,Inverleith,EH3 5QR,55.97004462,-3.207579507
1979,General 2,Leith,EH6 8RF,55.96445504,-3.175109001
1980,General 2,Hillside,EH7 5EE,55.95867052,-3.175830673
1981,General 2,Broughton,EH3 6LX,55.95903537,-3.191170748
1983,General 2,Morningside,EH10 4QF,55.92840862,-3.210957476
1984,General 2,Easter Road,EH7 5PP,55.96047203,-3.17159239
1985,General 2,Leith,EH6 8RR,55.96387562,-3.171791368
1986,General 2,Leith,EH6 8PN,55.96505161,-3.172852211
1987,General 2,Leith,EH7 5EE,55.95867052,-3.175830673
1988,General 2,Bonnington,EH6 4BZ,55.97348684,-3.186214909
1989,General 2,Colinton,EH13 0BU,55.90555457,-3.246459587
1990,General 2,New Town,EH3 6QG,55.95651181,-3.198444919
1991,General 2,Leith,EH6 7HQ,55.97354263,-3.164344195
1992,General 2,Leith,EH6 6ST,55.97529781,-3.168771611
1993,General 2,Leith,EH6 8EB,55.96761666,-3.163877796
1995,General 2,Leith,EH6 6RP,55.97400304,-3.167915339
1996,General 2,Carrick Knowe,EH12 7BX,55.93503958,-3.267272389
1997,General 2,Hillside,EH7 5ET,55.95885965,-3.174843312
1998,General 2,Bonnington,EH6 5TE,55.97060147,-3.190052124
1999,General 2,Hillside,EH7 5HA,55.96003931,-3.178338983
2000,General 2,Leith,EH6 5BY,55.96567347,-3.176427577
2001,General 2,Hillside,EH7 5EE,55.95867052,-3.175830673
2002,General 2,Broughton,EH7 4QJ,55.96621579,-3.187338137
2003,General 2,Leith,EH6 8JG,55.96685944,-3.169830882
2004,General 2,Hillside,EH7 5PN,55.95986394,-3.172230757
2005,General 2,Leith,EH6 6QU,55.97585338,-3.16893259
2006,General 2,Hillside,EH7 5EB,55.95834405,-3.177086154
2009,General 2,Southside,EH8 8BJ,55.95118597,-3.181433045
2010,General 2,Bruntsfield,EH10 4JD,55.93689977,-3.208228806
2011,General 2,Craiglockhart,EH14 1BJ,55.92221319,-3.236720576
2012,General 2,Blackhall,EH4 2BZ,55.95958978,-3.248628627
2013,General 2,Meadowbank,EH8 7DU,55.9541168,-3.152806164
2014,General 2,Hillside,EH7 5EQ,55.95834719,-3.173930807
2016,General 2,Newington,EH9 2NJ,55.93255907,-3.177680629
2017,General 2,Trinity,EH5 3EE,55.97975537,-3.204164038
2018,General 2,Shandon,EH11 1PW,55.93427095,-3.230525633
2020,General 2,Leith,EH7 5JX,55.95950276,-3.18088555
2021,General 2,Abbeyhill,EH7 5EQ,55.95834719,-3.173930807
2022,General 2,Leith,EH7 5EH,55.95831644,-3.173385282
2023,General 2,Hillside,EH7 5EE,55.95867052,-3.175830673
2024,General 2,Hillside,EH7 5JY,55.95912947,-3.180457718
2025,General 2,Hillside,EH7 5JX,55.95950276,-3.18088555
2026,General 2,Canonmills,EH7 4HE,55.96472725,-3.197241054
2027,General 2,Bruntsfield,EH9 1AS,55.93556909,-3.200039237
2028,General 2,Abbeyhill,EH7 5DL,55.95668249,-3.171349758
2030,General 2,Leith,EH6 6NY,55.97886011,-3.181539569
2031,General 2,Leith,EH6 8EJ,55.9679547,-3.160427321
2032,General 2,Liberton,EH16 6PA,55.91432344,-3.171511871
2034,General 2,Marchmont,EH9 1DE,55.93678665,-3.198652121
2035,General 2,Hillside,EH7 5EB,55.95834405,-3.177086154
2036,General 2,Merchiston,EH10 5BS,55.93041579,-3.225153426
2037,General 2,Leith,EH6 6DS,55.97310313,-3.170900647
2038,General 2,Leith,EH7 5TN,55.95820533,-3.163306976
2039,General 2,New Town,EH3 6SA,55.95903722,-3.198394832
2040,General 2,Merchiston,EH10 4PA,55.93808979,-3.216958849
2041,General 2,Leith,EH6 6LA,55.97803238,-3.180713047
2042,General 2,Leith,EH6 7EU,55.9732768,-3.167749239
2044,General 2,Leith,EH6 8RA,55.96486413,-3.175553946
2045,General 2,Leith,EH6 7DL,55.97767286,-3.166567639
2046,General 2,Hillside,EH7 5EF,55.95810506,-3.175765474
2048,General 2,Leith,EH7 5NS,55.96064651,-3.165510668
2049,General 2,Leith,EH6 4PJ,55.97481379,-3.185582508
2050,General 2,Leith,EH6 4EX,55.97512885,-3.183653191
2051,General 2,Bonnington,EH6 5RZ,55.97332638,-3.179528123
2052,General 2,Shandon,EH11 1RF,55.93266892,-3.22898619
2053,General 2,Leith,EH6 8DT,55.96879674,-3.166412628
2054,General 2,Leith,EH6 6DL,55.97440549,-3.171901445
2055,General 2,Leith,EH6 7NW,55.96874097,-3.154202387
2056,General 2,Leith,EH6 7DR,55.98158005,-3.162918932
2057,General 2,Leith,EH6 6NA,55.97886011,-3.181539569
2058,General 2,Leith Links,EH6 8EX,55.96670578,-3.160421974
2059,General 2,Shandon,EH11 1LR,55.93278824,-3.23412823
2060,General 2,Leith,EH6 8SP,55.96387693,-3.175427892
2061,General 2,Leith,EH6 8DT,55.96879674,-3.166412628
2062,General 2,Leith Links,EH6 7NH,55.96866007,-3.156122581
2063,General 2,Marchmont,EH9 1EA,55.93843158,-3.201360476
2064,General 2,Leith,EH6 5NQ,55.97030625,-3.1805738
2065,General 2,Leith,EH6 6DT,55.97398735,-3.175237802
2066,General 2,Bruntsfield,EH10 4HQ,55.93884163,-3.205375542
2067,General 2,Polwarth,EH11 1HZ,55.93717538,-3.221284574
2069,General 2,Portobello,EH15 1LW,55.95172163,-3.114283799
2070,General 2,Leith,EH6 8AG,55.9688357,-3.163241487
2072,General 2,Leith,EH6 8EW,55.96767915,-3.15915339
2074,General 2,Shandon,EH11 1SU,55.9317196,-3.232269498
2075,General 2,Leith,EH6 6AA,55.97099445,-3.171541938
2076,General 2,Polwarth,EH11 1NJ,55.93213053,-3.225303593
2078,General 2,Leith,EH6 6SL,55.97601233,-3.169225831
2079,General 2,The Shore,EH6 6DE,55.97326314,-3.17297253
2080,General 2,Leith,EH7 5EE,55.95867052,-3.175830673
2081,General 2,Leith,EH6 6QN,55.97684012,-3.169106584
2082,General 2,Leith,EH6 6QN,55.97684012,-3.169106584
2083,General 2,Corstorphine,EH12 7JW,55.93567837,-3.282821336
2084,General 2,Pilrig,EH6 5DH,55.96632514,-3.178754346
2085,General 2,Leith Links,EH6 7JG,55.97184995,-3.160896459
2086,General 2,Leith,EH6 6TJ,55.97429702,-3.175743939
2087,General 2,Marchmont,EH9 1HA,55.93532447,-3.193772538
2088,General 2,Leith,EH6 7JE,55.97435465,-3.163038596
2089,General 2,Meadowbank,EH8 7AJ,55.95469196,-3.155674095
2090,General 2,Leith,EH6 4HQ,55.97735364,-3.186830072
2091,General 2,Abbeyhill,EH7 5AZ,55.95820515,-3.169970207
2092,General 2,Leith,EH6 6DJ,55.97378978,-3.172395588
2093,General 2,Lochend,EH7 5BB ,55.95783943,-3.169686879
2094,General 2,Leith,EH6 8AT,55.96899966,-3.16109948
2095,General 2,Leith,EH7 5QQ,55.96119706,-3.170941516
2096,General 2,Leith,EH6 8RF,55.96445504,-3.175109001
2097,General 2,Leith,EH6 5LG,55.97307929,-3.176235771
2098,General 2,Newhaven,EH6 4JS,55.97873383,-3.191856413
2099,General 2,Leith,EH6 8SR,55.96381423,-3.174464807
2100,General 2,Newhaven,EH6 4TR,55.98246631,-3.193349607
2101,General 2,City Centre,EH8 9TG,55.94638161,-3.182071337
2102,General 2,Leith,EH6 8QA,55.96706773,-3.17060618
2103,General 2,Newhaven,EH6 4JS,55.97873383,-3.191856413
2104,General 2,Marchmont,EH9 1EW,55.93842199,-3.198654608
2105,General 2,Leith Links,EH6 7PJ,55.96992298,-3.153676809
2106,General 2,Leith Links,EH6 8EW,55.96767915,-3.15915339
2108,General 2,Portobello,EH15 2DY,55.95153926,-3.103596872
2109,General 2,Newhaven,EH6 4SB,55.97725485,-3.196121732
2110,General 2,Broughton,EH1 3PY,55.9567951,-3.192399295
2111,General 2,Morningside,EH17 8HG,55.90009875,-3.156369046
2112,General 2,Morningside,EH10 5EA,55.93090585,-3.212860094
2113,General 2,Duddingston,EH8 7NW,55.94617082,-3.137646482
2114,General 2,Craiglockhart,EH14 1XQ,55.92892888,-3.232789112
2115,General 2,Morningside,EH10 5LJ,55.92337762,-3.222690886
2116,General 2,Southside,EH16 5XN,55.94176285,-3.172692482
2117,General 2,Bonnington,EH6 5TB,55.97154308,-3.188382604
2118,General 2,Bruntsfield,EH10 4EA,55.9357495,-3.208241018
2120,General 2,Bruntsfield,EH10 4HJ,55.9394299,-3.204945544
2121,General 2,Prestonfield,EH16 5EE,55.93405015,-3.162598849
2122,General 2,Old Town,EH8 9UN,55.94767304,-3.179516572
2123,General 2,Newington,EH16 5AA,55.93821881,-3.175915282
2124,General 2,Leith,EH6 6SA,55.97436557,-3.16853518
2125,General 2,Dalry,EH11 2AP,55.94299607,-3.217849257
2126,General 2,Silverknowes,EH4 5PP,55.96745989,-3.266361506
2127,General 2,Roseburn,EH12 5PR,55.94449732,-3.234933009
2128,General 2,Marchmont,EH9 1HZ,55.93888504,-3.195386967
2130,General 2,Sighthill,EH11 3UR,55.92832564,-3.28392279
2131,General 2,Silverknowes,EH4 5PP,55.96745989,-3.266361506
2134,General 2,Duddingston,EH15 1RQ,55.94459371,-3.133277072
2135,General 2,Marchmont,EH9 1DF,55.93755777,-3.19882002
2136,General 2,Sighthill,EH11 4NU,55.92181284,-3.287196
2137,General 2,Morningside,EH10 4QG,55.92870251,-3.210310426
2138,General 2,Marchmont,EH9 1BW,55.9373824,-3.196525334
2139,General 2,Corstorphine,EH12 6LE,55.9462466,-3.276653623
2141,General 2,Blackhall,EH4 2AU,55.96132592,-3.252865465
2142,General 2,Dalry,EH11 2AP,55.94299607,-3.217849257
2143,General 2,Ratho,EH28 8PZ,55.93695268,-3.389035207
2144,General 2,Tollcross,EH3 9PX,55.94409107,-3.206099044
2146,General 2,Haymarket,EH3 8DX,55.94426035,-3.214478443
2147,General 2,Corstorphine,EH12 7XD,55.94297786,-3.289403188
2148,General 2,Leith,EH6 5AN,55.96515094,-3.179391493
2149,General 2,Hillside,EH7 5EE,55.95867052,-3.175830673
2151,General 2,Leith,EH7 4NY,55.96318774,-3.177970112
2152,General 2,Leith,EH6 5PU,55.96933983,-3.184838267
2154,General 2,Leith,EH6 6DU,55.9735376,-3.175288257
2156,General 2,Broughton,EH7 4LE,55.96658381,-3.188310664
2157,General 2,Bonnington,EH6 5PU,55.96933983,-3.184838267
2158,General 2,Broughton,EH1 3JU,55.95718021,-3.18787832
2159,General 2,Blackhall,EH4 2BA,55.96035273,-3.254019384
2160,General 2,Granton,EH5 1EY,55.98037449,-3.221604259
2161,General 2,Stockbridge,EH3 6TQ,55.95735648,-3.208561813
2162,General 2,Pilton,EH5 2JB,55.97395837,-3.228885215
2163,General 2,Silverknowes,EH4 4GS,55.96735993,-3.260334197
2165,General 2,Sighthill,EH11 4NY,55.92094835,-3.287375371
2166,General 2,Stockbridge,EH3 5JD,55.96161574,-3.209463489
2167,General 2,Blackhall,EH4 3RL,55.95750692,-3.257290982
2168,General 2,Currie,EH14 5TJ,55.89566315,-3.326277656
2169,General 2,Corstorphine,EH12 7BX,55.93503958,-3.267272389
2170,General 2,Bonnington,EH6 5JJ,55.97192538,-3.181328138
2172,General 2,Stockbridge,EH4 1JX,55.95815019,-3.213744177
2173,General 2,Leith,EH6 4PL,55.97585414,-3.186720045
2174,General 2,Tollcross,EH3 9JF,55.94391615,-3.201930596
2176,General 2,Fountainbridge,EH11 1BB,55.93938077,-3.217255493
2178,General 2,Comely Bank,EH4 2UQ,55.95702583,-3.224760728
2179,General 2,New Town,EH3 5DS,55.96066597,-3.201841094
2180,General 2,Granton,EH5 1DL,55.97847692,-3.225390645
2181,General 2,Craigentinny,EH7 6QH,55.96033161,-3.133769072
2182,General 2,Blackhall,EH4 3TA,55.95976219,-3.263451047
2185,General 2,Fountainbridge,EH3 8DG,55.94378929,-3.210300696
2186,General 2,Morningside,EH10 4AL,55.93028405,-3.208471036
2187,General 2,Leith,EH6 6HN,55.9758751,-3.178916642
2188,General 2,Bellevue,EH7 4DB,55.96215717,-3.188911857
2189,General 2,Willowbrae,EH8 7EN,55.9534106,-3.143736484
2190,General 2,Leith,EH6 4EX,55.97512885,-3.183653191
2191,General 2,Leith,EH6 8TA,55.96853953,-3.169849546
2192,General 2,Corstorphine,EH12 7XR,55.94103865,-3.274560991
2193,General 2,Newhaven,EH6 4TN,55.98294503,-3.193091883
2194,General 2,Newhaven,EH6 6NG,55.984885,-3.193183691
2195,General 2,New Town,EH3 6HE,55.95598529,-3.205443897
2196,General 2,Ratho,EH28 8PF,55.9222007,-3.373576575
2197,General 2,Corstorphine,EH12 8PZ,55.95047851,-3.287906951
2198,General 2,Oxgangs,EH13 9LG,55.9058223,-3.222442271
2199,General 2,Newington,EH9 2NA,55.93011489,-3.18144787
2200,General 2,Trinity,EH6 4QT,55.97260371,-3.192068463
2201,General 2,South Queensferry,EH30 9UZ,55.98686745,-3.413619113
2203,General 2,Tollcross,EH3 9HJ,55.94295134,-3.198586394
2204,General 2,Leith,EH6 7JG,55.97184995,-3.160896459
2206,General 2,Sciennes,EH9 1PB,55.93912254,-3.186621039
2208,General 2,Clermiston,EH4 7BU,55.9569764,-3.28261286
2209,General 2,The Grange,EH9 2AR,55.93316962,-3.196379448
2210,General 2,Easter Road,EH7 5QP,55.96207763,-3.168100711
2212,General 2,Carrick Knowe,EH12 7EP,55.9371729,-3.270399764
2217,General 2,Stockbridge,EH3 5HT,55.96187692,-3.206652292
2218,General 2,Portobello,EH15 2BG,55.95257363,-3.110480703
2219,General 2,Liberton,EH16 6GA,55.90833725,-3.151703246
2220,General 2,Leith,EH6 6DH,55.97417451,-3.173512884
2221,General 2,Canonmills,EH3 5LN,55.96368676,-3.197977868
2222,General 2,Pilrig,EH6 8SH,55.96322372,-3.177026055
2222,General 2,Pilrig,EH6 8SH,55.96322372,-3.177026055
2223,General 3,Newhaven,EH6 4JG,55.97961903,-3.187652702
2224,General 3,Cramond,EH4 6LS,55.97076189,-3.303866726
2225,General 3,Davidson's Mains,EH4 6AQ,55.96499012,-3.278424312
2226,General 3,Leith,EH6 8RG,55.96460169,-3.173863882
2227,General 3,Portobello,EH15 2RQ,55.93756225,-3.095066905
2230,General 3,Willowbrae,EH8 7DZ,55.95397906,-3.153122382
2231,General 3,Leith,EH6 7BA,55.97702826,-3.167269365
2232,General 3,Leith,EH6 4TN,55.98294503,-3.193091883
2234,General 3,South Queensferry,EH30 9JX,55.98709177,-3.387546675
2235,General 3,The Shore,EH6 7DL,55.97767286,-3.166567639
2236,General 3,Liberton,EH17 8UP,55.89736508,-3.1498748
2238,General 3,Prestonfield,EH16 5ET,55.93251442,-3.15965562
2240,General 3,Cramond,EH4 6LA,55.96855638,-3.308486974
2241,General 3,Craiglockhart,EH14 1AJ,55.92685503,-3.229010188
2242,General 3,Newington,EH8 9NE,55.94157294,-3.183157644
2243,General 3,Portobello,EH15 2DX,55.95186452,-3.103397937
2244,General 3,Clermiston,EH4 7ET,55.95359259,-3.284839245
2245,General 3,Polwarth,EH11 1JA,55.93681814,-3.221065218
2246,General 3,Gilmerton,EH17 8PF,55.90427386,-3.130581225
2247,General 3,Bellevue,EH7 4DB,55.96215717,-3.188911857
2248,General 3,Hillside,EH7 5ET,55.95885965,-3.174843312
2250,General 3,Morningside,EH10 5NA,55.92287997,-3.212129284
2252,General 3,Newington,EH9 1QD,55.93947004,-3.181316446
2253,General 3,Marchmont,EH9 1ES,55.9386169,-3.197091709
2254,General 3,Willowbrae,EH8 7LG,55.94847829,-3.1426943
2256,General 3,Kirkliston,EH29 9HF,55.95913073,-3.411854826
2257,General 3,Cramond,EH4 6GZ,55.97589862,-3.294777114
2258,General 3,Corstorphine,EH12 7JS,55.93584423,-3.281562154
2259,General 3,Corstorphine,EH12 7PE,55.93537034,-3.286509056
2260,General 3,Liberton,EH16 6TD,55.91241479,-3.158607504
2262,General 3,Bruntsfield,EH10 4DX,55.93562676,-3.208845507
2263,General 3,Blackhall,EH4 3PQ,55.9554824,-3.258442594
2264,General 3,Haymarket,EH12 5HP,55.94439104,-3.226683533
2265,General 3,Liberton,EH16 6HZ,55.91421794,-3.161781143
2266,General 3,Prestonfield,EH16 5EZ,55.93184741,-3.157010626
2267,General 3,Merchiston,EH10 4PA,55.93808979,-3.216958849
2270,General 3,Morningside,EH10 4AD,55.92936997,-3.207306181
2271,General 3,Tollcross,EH3 9DX,55.94595345,-3.203098574
2272,General 3,New Town,EH3 6RP,55.95745364,-3.200460155
2273,General 3,Fairmilehead,EH10 6XE,55.90654646,-3.197207079
2274,General 3,Fountainbridge,EH11 1EE,55.93908432,-3.220880377
2276,General 3,Oxgangs,EH13 9JZ,55.90776107,-3.22355906
2277,General 3,Liberton,EH17 8BP,55.90131037,-3.172670932
2280,General 3,Willowbrae,EH8 7DR,55.95336149,-3.151902867
2281,General 3,Southside,EH8 9TA,55.94753616,-3.18348364
2282,General 3,Southside,EH8 9PU,55.9392291,-3.180204449
2283,General 3,Duddingston,EH8 7QY,55.95075825,-3.132240102
2284,General 3,Old Town,EH8 9TE,55.94641753,-3.180198962
2285,General 3,Southside,EH8 9NU,55.94125984,-3.180202177
2286,General 3,Leith,EH6 6DD,55.97249489,-3.172500624
2287,General 3,Leith,EH6 5EX,55.97058792,-3.173660645
2288,General 3,Leith,EH6 5HY,55.97135587,-3.174164586
2289,General 3,Marchmont,EH9 1JS,55.93905204,-3.192062126
2290,General 3,Portobello,EH8 7SF,55.95309868,-3.131779926
2293,General 3,Leith,EH6 6AD,55.97157194,-3.171287005
2295,General 3,Roseburn,EH12 5NL,55.94525716,-3.235325478
2296,General 3,Morningside,EH10 6EY,55.91623367,-3.212737846
2297,General 3,Liberton,EH16 6UY,55.90446429,-3.173613869
2298,General 3,Leith,EH6 5ES,55.96697097,-3.176050408
2299,General 3,Blackhall,EH4 2BU,55.95844672,-3.248816065
2300,General 3,Bruntsfield,EH10 4NH,55.93684785,-3.211685063
2301,Schools 15 Nov,Pilton,EH5 2LJ,55.97340798,-3.23540548
2303,Schools 15 Nov,Granton,EH5 1DW,55.97814446,-3.226293599
2304,Schools 15 Nov,Leith,EH6 8SE,55.9635961,-3.17754999
2306,Schools 15 Nov,Canonmills,EH3 5EU,55.96168293,-3.198909121
2307,Schools 15 Nov,Blackford,EH9 3HW,55.9261357,-3.186912237
2308,Schools 15 Nov,Balerno,EH14 7DR,55.882003,-3.345490947
2310,Schools 15 Nov,Stockbridge,EH3 5AQ,55.95819426,-3.205592657
2313,Schools 15 Nov,Leith,EH6 8SR,55.96381423,-3.174464807
2314,Schools 15 Nov,Leith,EH7 4AZ,55.96150487,-3.18573615
2315,Schools 15 Nov,Leith,EH7 4QS,55.96499969,-3.183920618
2316,Schools 15 Nov,Leith,EH7 6HP,55.96614971,-3.153612569
2318,Schools 15 Nov,Portobello,EH8 7BB,55.95535887,-3.146804986
2319,Schools 15 Nov,Broughton,EH7 4BX,55.96236365,-3.190792432
2320,Schools 15 Nov,Leith,EH7 4DR,55.96261656,-3.19344338
2321,Schools 15 Nov,Oxgangs,EH13 9PS,55.90467295,-3.231379558
2322,Schools 15 Nov,Fairmilehead,EH10 6QY,55.90514637,-3.215382927
2323,Schools 15 Nov,Craigleith,EH4 2JW,55.96181564,-3.239088879
2329,Schools 15 Nov,City Centre,EH7 4JX,55.96378105,-3.189169915
2330,Schools 15 Nov,Drylaw,EH4 4AS,55.96891002,-3.247518926
2331,Schools 15 Nov,Granton,EH5 1BG,55.97872876,-3.221744682
2334,Schools 15 Nov,Gracemount,EH16 6QD,55.90475842,-3.161546258
2339,Schools 15 Nov,Gilmerton,EH17 7JJ,55.91259191,-3.144470068
2343,Schools 15 Nov,South Queensferry,EH30 9RQ,55.99029257,-3.400887089
2344,Schools 15 Nov,Gilmerton,EH17 8LW,55.90718926,-3.142791257
2351,Schools 15 Nov,Liberton,EH16 6WB,55.91260701,-3.1534457
2354,Schools 15 Nov,The Inch,EH16 6XL,55.91749649,-3.162855259
2356,Schools 15 Nov,Gilmerton,EH17 7HA,55.91127138,-3.146366917
2357,Schools 15 Nov,Liberton,EH16 6SY,55.91131837,-3.155759145
2361,Schools 15 Nov,Gilmerton,EH17 8JN,55.90735379,-3.147323073
2362,Schools 15 Nov,Liberton,EH16 6XX,55.90575982,-3.171557556
2366,Schools 15 Nov,Gilmerton,EH17 8TG,55.90573969,-3.12947219
2369,Schools 15 Nov,Gilmerton,EH17 8UU,55.90289224,-3.141065421
2370,Schools 15 Nov,Liberton,EH16 6NA,55.91151021,-3.16115622
2371,Schools 15 Nov,Liberton,EH16 6UX,55.90384417,-3.173627128
2373,Schools 15 Nov,Currie,EH14 5TL,55.89478184,-3.326343532
2374,Schools 15 Nov,Pilton,EH4 4HR,55.97384807,-3.248799572
2375,Schools 15 Nov,Pilton,EH4 4DL,55.97242215,-3.246750692
2376,Schools 15 Nov,Granton,EH5 1LG,55.97534082,-3.237101614
2377,Schools 15 Nov,Pilton,EH4 4DT,55.97111558,-3.248887776
2379,Schools 15 Nov,Granton,EH4 4UD,55.97541483,-3.249362854
2380,Schools 15 Nov,Drylaw,EH4 2RA,55.96499687,-3.245294322
2381,Schools 15 Nov,Stockbridge,EH4 1EJ,55.95936748,-3.217866867
2384,Schools 15 Nov,Granton,EH5 1FB,55.97677617,-3.250688768
2385,Schools 15 Nov,Craigleith,EH4 2NR,55.9593685,-3.239395106
2386,Schools 15 Nov,Drylaw,EH4 2QD,55.9671884,-3.241824027
2387,Schools 15 Nov,Drylaw,EH4 2SF,55.96175789,-3.249259119
2388,Schools 15 Nov,Pilton,EH4 4BT,55.96959213,-3.243150778
2392,Schools 15 Nov,Pilton,EH5 2HQ,55.97489327,-3.230645501
2393,Schools 15 Nov,Pilton,EH5 2HH,55.97473862,-3.229935518
2394,Schools 15 Nov,Granton,EH5 1DP,55.97778643,-3.226154063
2395,Schools 15 Nov,Leith,EH6 6SU,55.97446242,-3.169691837
2396,Schools 15 Nov,Drylaw,EH4 2TX,55.96720124,-3.245893843
2397,Schools 15 Nov,Craigleith,EH4 2JB,55.95946404,-3.233455457
2398,Schools 15 Nov,Craigentinny,EH7 6RF,55.96485489,-3.135327147
2399,Schools 15 Nov,Gracemount,EH17 8HQ,55.90040252,-3.156554015
2403,Schools 15 Nov,Gracemount,EH16 6TZ,55.90617969,-3.152774996
2405,Schools 15 Nov,Gracemount,EH16 6PH,55.90133826,-3.162147754
2407,Schools 15 Nov,Liberton,EH16 6GE,55.90781635,-3.149752217
2408,Schools 15 Nov,Gilmerton,EH17 8PD,55.89962033,-3.141193252
2410,Schools 15 Nov,Gilmerton,EH17 8UU,55.90289224,-3.141065421
2411,Schools 15 Nov,Gracemount,EH16 6TZ,55.90617969,-3.152774996
2412,Schools 15 Nov,Gracemount,EH16 6GA,55.90833725,-3.151703246
2413,Schools 15 Nov,Gracemount,EH16 6SR,55.90887227,-3.156934138
2414,Schools 15 Nov,Gracemount,EH16 6QG,55.90398565,-3.160595444
2416,Schools 15 Nov,Gilmerton,EH17 8UA,55.90149207,-3.140896353
2417,Schools 15 Nov,Gracemount,EH16 6QH,55.90347051,-3.15995626
2418,Schools 15 Nov,Gilmerton,EH17 8LN,55.90520297,-3.142844802
2420,Schools 15 Nov,Liberton,EH16 6NA,55.91151021,-3.16115622
2422,Schools 15 Nov,Gilmerton,EH17 7EJ,55.91001982,-3.13402793
